lat_deg,lon_deg,access_fraction,max_gap_s,num_complete_passes,longest_pass_s,peak_elevation_deg
60.0,147.5,0.7963854335395207,8941.815077624899,27,37593.90012274709,59.4460098056495
60.0,150.0,0.7985280750045145,8849.076170133176,27,37447.67249541127,58.25381743302376
60.0,152.5,0.8005566294056974,8760.619478087214,27,37292.24021143421,57.07519173073014
60.0,155.0,0.8024549474488816,8676.833633798167,27,37127.44725505756,55.91077094829591
60.0,157.5,0.804209882780624,8599.087802332713,27,36952.85982044664,54.761174468548816
60.0,160.0,0.8058072684160236,8527.353991290867,27,36768.92840003241,53.627005183228384
60.0,162.5,0.807233646094537,8462.624187400175,27,36574.631142235856,52.50885138474913
60.0,165.0,0.8084784300038221,8405.544465820614,27,36370.46510745956,51.4072882820175
60.0,167.5,0.8095319263224344,8356.31227111577,27,36155.99886742802,50.32287922022841
60.0,170.0,0.8103870070709089,8315.350642641071,27,35931.433783628265,49.256176664283856
60.0,172.5,0.811036845543579,8283.20941836168,27,35696.85974534247,48.20772299062107
60.0,175.0,0.811475147676337,8260.034892108819,27,35452.321725020825,47.17805112126707
60.0,177.5,0.8116982631705558,8246.201431095786,27,35197.66621234492,46.167685025768115
60.0,180.0,0.8117045588762287,8245.370486788917,27,35188.8854121957,46.06744630418149
60.0,182.5,0.8114958483968978,8258.344512834214,27,35443.801822162466,47.07584799273878
60.0,185.0,0.8110732614438758,8280.417810436338,27,35688.91854010802,48.10360754765896
60.0,187.5,0.8104379010312395,8311.667399438797,27,35923.88830048358,49.15020187668099
60.0,190.0,0.8095973120893257,8351.64952763496,27,36148.71353812516,50.21509897942425
60.0,192.5,0.8085558140280663,8400.040983976098,27,36363.530660879565,51.29775745767496
60.0,195.0,0.8073227051448973,8456.650322180241,27,36567.901197451865,52.39762589579621
60.0,197.5,0.805907719973197,8520.706726641627,27,36762.3821581339,53.51414208632421
60.0,200.0,0.8043213761765042,8591.567869573366,27,36946.890661947895,54.64673206789173
60.0,202.5,0.8025776327894886,8668.873696534196,27,37121.74887194554,55.79480893198221
60.0,205.0,0.8006870320021905,8751.863039115677,27,37286.78214746225,56.95777134063707
60.0,207.5,0.798666312788804,8840.011750227539,27,37442.41288387985,58.13500167762154
60.0,210.0,0.7965302287368365,8932.371695020236,27,37589.15917575662,59.325863728541066
60.0,212.5,0.7942959980555161,9028.393153073266,27,37726.97247557063,60.529699747797686
60.0,215.0,0.7919806172886553,9127.30734128342,27,37856.100882079685,61.74582671732233
60.0,217.5,0.789601187801152,9228.167655245634,27,37976.9741033935,62.973531526503166
60.0,220.0,0.7871754887933841,9330.402548162732,27,38089.87495440338,64.21206469360521
60.0,222.5,0.7847238311815122,9433.008171208436,27,38195.131689029746,65.46063208910115
60.0,225.0,0.7822633824537065,9535.392319564009,27,38292.92229740368,66.71838388397254
60.0,227.5,0.7798131385285972,9636.854617101839,27,38383.55538735213,67.98439973499835
60.0,230.0,0.7773909894112733,9736.357665576274,27,38467.27175427228,69.25766764615109
60.0,232.5,0.7750175207841553,9833.098724569194,27,38544.49628232233,70.53705629932175
60.0,235.0,0.7727082184562717,9926.85297950753,27,38615.24932008167,71.82127456814867
60.0,237.5,0.7704808956387232,10016.24115855177,27,38680.00573185412,73.1088191538396
60.0,240.0,0.7683531913750868,10101.408939167392,27,38738.56312014884,74.39797367338797
60.0,242.5,0.7663400910714007,10180.933034650516,27,38791.612630501855,75.73587688267618
60.0,245.0,0.7644574434261395,10254.526682072785,27,38839.127908585826,77.1141544527089
60.0,247.5,0.7627195575814403,10321.815953800222,27,38881.002285554074,78.51940022289986
60.0,250.0,0.7611390060367056,10381.865652299952,27,38918.00715744449,79.94583108385253
60.0,252.5,0.7597280490388275,10434.34054048569,27,38949.736132041086,81.38890644088434
60.0,255.0,0.7584968279230557,10479.003129509976,27,38976.418158979155,82.84462083743398
60.0,257.5,0.7574550572096512,10515.434026779607,27,38998.23091190192,84.30923919408198
60.0,260.0,0.7566109199475803,10543.119040704798,27,39015.319507315755,85.77919499529573
60.0,262.5,0.7559700372399294,10562.043117908994,27,39027.42297095712,87.25103506869013
60.0,265.0,0.7555376388321746,10571.841087577632,27,39034.8774604511,88.72142256335353
60.0,267.5,0.7553168741564905,10573.333723671036,27,39037.687096981565,89.97966575718499
60.0,270.0,0.755309774075152,10573.337397868163,27,39037.765345138876,89.97681727639969
60.0,272.5,0.7555163321037505,10572.20187111426,27,39035.24622226866,88.81974218591165
60.0,275.0,0.7559345325255643,10563.031589437102,27,39028.14202275024,87.34958459496713
60.0,277.5,0.7565613242502075,10544.745493085364,27,39016.13542519889,85.87773840461155
60.0,280.0,0.7573923381728871,10517.62416680393,27,38999.397487078924,84.4075491216628
60.0,282.5,0.7584212136107573,10481.752598733525,27,38977.938870766564,82.94246297053235
60.0,285.0,0.7596399065951853,10437.561665084577,27,38951.751895246634,81.48603751693517
60.0,287.5,0.7610389464270354,10385.465894541529,27,38920.303352871866,80.04199449301544
60.0,290.0,0.7626087273232021,10326.023516547728,27,38883.65645145143,78.61431513571651
60.0,292.5,0.7643365853981682,10259.361232720577,27,38842.1353769164,77.20749152790466
60.0,295.0,0.7662098039267011,10185.933955771186,27,38795.0253583562,75.82717585636256
60.0,297.5,0.7682142816584918,10106.869325361557,27,38742.387749538175,74.4843252127541
60.0,300.0,0.770334504387369,10022.262165015978,27,38683.958244362315,73.19511817947352
60.0,302.5,0.7725557558902585,9932.994970914027,27,38619.84518276565,71.90741090191804
60.0,305.0,0.7748602181848387,9839.53506520672,27,38549.38973040718,70.62292005761576
60.0,307.5,0.7772312811656075,9742.9049543429,27,38472.56270333068,69.34316560003604
60.0,310.0,0.7796496043363745,9643.500828793127,27,38389.51569968682,68.06945093525148
60.0,312.5,0.7820989420211137,9542.226966671376,27,38299.248354437965,66.8029168239518
60.0,315.0,0.7845584858735678,9440.0159785851,27,38201.79333269911,65.54458198275972
60.0,317.5,0.7870124910083333,9337.289773221171,27,38097.06305000607,64.29537229649414
60.0,320.0,0.7894396515855179,9235.118899443813,27,37984.689902689584,63.056141666012685
60.0,322.5,0.7918223867417317,9134.086476373355,27,37864.34235321621,61.82768785913226
60.0,325.0,0.7941432628779763,9034.992273152951,27,37735.73434604907,60.610762918733855
60.0,327.5,0.7963840747097142,8938.679851805391,27,37598.63332314142,59.40608217583643
60.0,330.0,0.7985270539099146,8846.029972703109,27,37452.63210365529,58.2143304990997
60.0,332.5,0.800555827007918,8757.750796394917,27,37297.48581657976,57.03616719921867
60.0,335.0,0.8024542562738616,8674.165657048652,27,37133.171411323645,55.872229832964045
